timestamp,cpu_percent,ram_percent,cpu_freq
2026-02-08T11:24:52.630175,7.8,15.5,2100.0
2026-02-08T11:24:53.130598,4.9,15.5,2100.0
2026-02-08T11:24:53.631280,6.7,15.5,2100.0
2026-02-08T11:24:54.131901,7.5,15.5,2100.0
2026-02-08T11:24:54.632317,9.2,15.5,2100.0
2026-02-08T11:24:55.132835,4.3,15.5,2100.0
2026-02-08T11:24:55.633298,5.1,15.5,2100.0
2026-02-08T11:24:56.134052,4.1,15.5,2100.0
2026-02-08T11:24:56.634733,6.4,15.5,2100.0
2026-02-08T11:24:57.135592,5.4,15.5,2100.0
2026-02-08T11:24:57.636396,5.9,15.5,2100.0
2026-02-08T11:24:58.137052,5.6,15.5,2100.0
2026-02-08T11:24:58.639388,7.1,15.5,2100.0
2026-02-08T11:24:59.140060,3.9,15.5,2100.0
2026-02-08T11:24:59.641134,6.3,15.5,2100.0
2026-02-08T11:25:00.143103,8.7,15.5,2100.0
2026-02-08T11:25:00.644018,8.5,15.5,2100.0
2026-02-08T11:25:01.144992,5.5,15.5,2100.0
2026-02-08T11:25:01.645935,6.8,15.5,2100.0
2026-02-08T11:25:02.146909,4.4,15.5,2100.0
2026-02-08T11:25:02.647667,5.4,15.5,2100.0
2026-02-08T11:25:03.148485,7.3,15.5,2100.0
2026-02-08T11:25:03.649400,8.9,15.5,2100.0
2026-02-08T11:25:04.150128,6.5,15.5,2100.0
2026-02-08T11:25:04.650554,6.3,15.5,2100.0
2026-02-08T11:25:05.151486,4.7,15.5,2100.0
2026-02-08T11:25:05.652992,6.3,15.5,2100.0
2026-02-08T11:25:06.153811,4.7,15.5,2100.0
2026-02-08T11:25:06.654470,6.5,15.5,2100.0
2026-02-08T11:25:07.155433,5.5,15.5,2100.0
2026-02-08T11:25:07.656157,5.6,15.5,2100.0
2026-02-08T11:25:08.157804,4.8,15.5,2100.0
2026-02-08T11:25:08.661883,5.8,15.5,2100.0
2026-02-08T11:25:09.162320,7.9,15.5,2100.0
2026-02-08T11:25:09.663108,5.9,15.5,2100.0
2026-02-08T11:25:10.163536,5.8,15.5,2100.0
2026-02-08T11:25:10.664082,6.4,15.5,2100.0
2026-02-08T11:25:11.165602,6.8,15.5,2100.0
2026-02-08T11:25:11.666275,6.8,15.5,2100.0
2026-02-08T11:25:12.166785,5.8,15.5,2100.0
2026-02-08T11:25:12.668432,5.9,15.5,2100.0
2026-02-08T11:25:13.169203,6.6,15.5,2100.0
2026-02-08T11:25:13.670017,10.0,15.6,2100.0
2026-02-08T11:25:14.171437,8.1,15.5,2100.0
2026-02-08T11:25:14.672156,7.3,15.5,2100.0
2026-02-08T11:25:15.172576,3.6,15.5,2100.0
2026-02-08T11:25:15.674583,10.1,15.5,2100.0
2026-02-08T11:25:16.175370,4.5,15.5,2100.0
2026-02-08T11:25:16.679707,9.4,15.5,2100.0
2026-02-08T11:25:17.180349,7.1,15.5,2100.0
2026-02-08T11:25:17.681003,8.5,15.5,2100.0
2026-02-08T11:25:18.181504,5.3,15.5,2100.0
2026-02-08T11:25:18.681845,5.9,15.5,2100.0
2026-02-08T11:25:19.182433,8.4,15.5,2100.0
2026-02-08T11:25:19.683051,8.1,15.5,2100.0
2026-02-08T11:25:20.183860,5.7,15.5,2100.0
2026-02-08T11:25:20.684621,5.8,15.5,2100.0
2026-02-08T11:25:21.185080,4.7,15.5,2100.0
2026-02-08T11:25:21.685768,9.9,15.5,2100.0
2026-02-08T11:25:22.186405,10.5,15.5,2100.0
2026-02-08T11:25:22.687159,4.8,15.5,2100.0
2026-02-08T11:25:23.189759,10.0,15.5,2100.0
2026-02-08T11:25:23.690677,5.3,15.5,2100.0
2026-02-08T11:25:24.191547,6.1,15.5,2100.0
2026-02-08T11:25:24.692502,11.3,15.6,2100.0
2026-02-08T11:25:25.193238,4.4,15.5,2100.0
2026-02-08T11:25:25.693671,4.8,15.6,2100.0
2026-02-08T11:25:26.194228,6.3,15.6,2100.0
2026-02-08T11:25:26.694638,6.7,15.6,2100.0
2026-02-08T11:25:27.195550,6.2,15.6,2100.0
2026-02-08T11:25:27.696238,5.0,15.6,2100.0
2026-02-08T11:25:28.197058,4.9,15.6,2100.0
2026-02-08T11:25:28.697569,5.4,15.6,2100.0
2026-02-08T11:25:29.198197,7.1,15.5,2100.0
2026-02-08T11:25:29.698612,7.2,15.5,2100.0
2026-02-08T11:25:30.199999,4.4,15.5,2100.0
2026-02-08T11:25:30.701876,6.7,15.5,2100.0
2026-02-08T11:25:31.202944,5.5,15.5,2100.0
2026-02-08T11:25:31.703933,7.8,15.5,2100.0
2026-02-08T11:25:32.204679,6.3,15.5,2100.0
2026-02-08T11:25:32.705510,6.2,15.5,2100.0
2026-02-08T11:25:33.206328,7.2,15.5,2100.0
2026-02-08T11:25:33.707213,8.2,15.5,2100.0
2026-02-08T11:25:34.207933,8.6,15.6,2100.0
