timestamp,cpu_percent,ram_percent,cpu_freq
2026-02-08T12:09:30.237563,6.4,16.0,2100.0
2026-02-08T12:09:30.738661,8.1,16.0,2100.0
2026-02-08T12:09:31.240006,4.9,16.0,2100.0
2026-02-08T12:09:31.740942,4.5,16.0,2100.0
2026-02-08T12:09:32.241410,4.5,16.0,2100.0
2026-02-08T12:09:32.742525,6.5,16.0,2100.0
2026-02-08T12:09:33.243118,7.1,16.0,2100.0
2026-02-08T12:09:33.743873,5.0,16.0,2100.0
2026-02-08T12:09:34.244661,5.6,16.0,2100.0
2026-02-08T12:09:34.745648,5.8,15.9,2100.0
2026-02-08T12:09:35.246500,6.7,15.9,2100.0
2026-02-08T12:09:35.747342,5.9,15.9,2100.0
2026-02-08T12:09:36.249337,4.7,15.9,2100.0
2026-02-08T12:09:36.749907,6.7,16.0,2100.0
2026-02-08T12:09:37.250584,5.3,16.0,2100.0
2026-02-08T12:09:37.751419,7.1,15.9,2100.0
2026-02-08T12:09:38.252077,4.9,15.9,2100.0
2026-02-08T12:09:38.753152,7.6,15.9,2100.0
2026-02-08T12:09:39.253801,5.4,15.9,2100.0
2026-02-08T12:09:39.754203,11.1,16.0,2100.0
2026-02-08T12:09:40.254828,4.1,16.0,2100.0
2026-02-08T12:09:40.755904,11.8,16.0,2100.0
2026-02-08T12:09:41.257017,4.3,16.0,2100.0
2026-02-08T12:09:41.757868,8.6,16.0,2100.0
2026-02-08T12:09:42.258793,7.0,16.0,2100.0
2026-02-08T12:09:42.761077,8.7,16.0,2100.0
2026-02-08T12:09:43.261954,5.5,16.0,2100.0
2026-02-08T12:09:43.762464,5.8,16.0,2100.0
2026-02-08T12:09:44.263668,10.8,16.0,2100.0
2026-02-08T12:09:44.764174,7.5,16.0,2100.0
2026-02-08T12:09:45.264796,4.3,16.0,2100.0
2026-02-08T12:09:45.765500,3.9,15.9,2100.0
2026-02-08T12:09:46.266265,7.4,15.9,2100.0
2026-02-08T12:09:46.766692,6.5,16.0,2100.0
2026-02-08T12:09:47.267435,5.7,16.0,2100.0
2026-02-08T12:09:47.768103,9.2,16.0,2100.0
2026-02-08T12:09:48.268696,6.7,16.0,2100.0
2026-02-08T12:09:48.769504,6.1,15.9,2100.0
2026-02-08T12:09:49.270180,4.7,16.0,2100.0
2026-02-08T12:09:49.771005,8.4,15.9,2100.0
2026-02-08T12:09:50.272188,4.8,15.9,2100.0
2026-02-08T12:09:50.773001,6.8,15.9,2100.0
2026-02-08T12:09:51.273628,3.7,15.9,2100.0
2026-02-08T12:09:51.774297,7.2,16.0,2100.0
2026-02-08T12:09:52.275814,4.3,15.9,2100.0
2026-02-08T12:09:52.776262,7.5,16.0,2100.0
2026-02-08T12:09:53.277916,3.2,15.9,2100.0
2026-02-08T12:09:53.779101,5.7,15.9,2100.0
2026-02-08T12:09:54.279876,8.0,16.0,2100.0
2026-02-08T12:09:54.780594,6.4,16.0,2100.0
2026-02-08T12:09:55.281515,5.8,15.9,2100.0
2026-02-08T12:09:55.782849,4.7,15.9,2100.0
2026-02-08T12:09:56.283449,3.9,15.9,2100.0
2026-02-08T12:09:56.784206,3.4,15.9,2100.0
2026-02-08T12:09:57.285335,7.0,15.9,2100.0
2026-02-08T12:09:57.786094,8.8,15.9,2100.0
2026-02-08T12:09:58.287876,5.2,15.9,2100.0
2026-02-08T12:09:58.792508,7.8,15.9,2100.0
2026-02-08T12:09:59.293398,5.2,15.9,2100.0
2026-02-08T12:09:59.793959,11.8,15.9,2100.0
2026-02-08T12:10:00.296318,5.0,15.9,2100.0
2026-02-08T12:10:00.797541,6.3,16.0,2100.0
2026-02-08T12:10:01.298961,4.2,15.9,2100.0
2026-02-08T12:10:01.799649,7.9,16.0,2100.0
2026-02-08T12:10:02.300189,4.3,15.9,2100.0
2026-02-08T12:10:02.800631,5.9,16.0,2100.0
2026-02-08T12:10:03.301543,5.7,16.0,2100.0
2026-02-08T12:10:03.802460,6.6,15.9,2100.0
2026-02-08T12:10:04.303292,4.6,16.0,2100.0
2026-02-08T12:10:04.804821,5.1,15.9,2100.0
2026-02-08T12:10:05.305462,7.8,15.9,2100.0
2026-02-08T12:10:05.806255,6.5,15.9,2100.0
2026-02-08T12:10:06.308064,7.9,15.9,2100.0
2026-02-08T12:10:06.808789,6.0,15.9,2100.0
2026-02-08T12:10:07.309220,6.0,15.9,2100.0
2026-02-08T12:10:07.810257,7.3,16.0,2100.0
2026-02-08T12:10:08.312114,6.4,16.0,2100.0
2026-02-08T12:10:08.815057,6.4,15.9,2100.0
2026-02-08T12:10:09.316055,5.9,15.9,2100.0
2026-02-08T12:10:09.816494,4.1,15.9,2100.0
2026-02-08T12:10:10.317440,5.7,15.9,2100.0
2026-02-08T12:10:10.818283,5.0,15.9,2100.0
2026-02-08T12:10:11.318839,5.7,15.9,2100.0
2026-02-08T12:10:11.819469,3.8,15.9,2100.0
2026-02-08T12:10:12.320115,7.6,15.9,2100.0
2026-02-08T12:10:12.821172,5.9,15.9,2100.0
2026-02-08T12:10:13.321997,5.8,15.9,2100.0
2026-02-08T12:10:13.822806,5.4,15.9,2100.0
2026-02-08T12:10:14.323331,6.9,15.9,2100.0
2026-02-08T12:10:14.824220,3.1,15.9,2100.0
2026-02-08T12:10:15.325420,5.4,15.9,2100.0
2026-02-08T12:10:15.825979,3.8,15.9,2100.0
2026-02-08T12:10:16.326706,7.7,15.9,2100.0
2026-02-08T12:10:16.828003,4.6,15.9,2100.0
2026-02-08T12:10:17.329038,6.9,15.9,2100.0
2026-02-08T12:10:17.829738,3.2,15.9,2100.0
2026-02-08T12:10:18.330453,6.9,15.9,2100.0
2026-02-08T12:10:18.831331,4.2,15.9,2100.0
2026-02-08T12:10:19.332223,6.0,15.9,2100.0
2026-02-08T12:10:19.833359,4.0,15.9,2100.0
2026-02-08T12:10:20.337623,8.1,15.9,2100.0
2026-02-08T12:10:20.838039,8.6,15.9,2100.0
2026-02-08T12:10:21.338442,3.0,15.9,2100.0
2026-02-08T12:10:21.839183,4.3,15.9,2100.0
2026-02-08T12:10:22.340555,11.9,16.0,2100.0
2026-02-08T12:10:22.841261,12.9,16.0,2100.0
2026-02-08T12:10:23.341809,15.5,16.9,2100.0
2026-02-08T12:10:23.843037,22.7,17.1,2100.0
2026-02-08T12:10:24.343718,12.9,17.1,2100.0
2026-02-08T12:10:24.844326,18.4,17.1,2100.0
2026-02-08T12:10:25.345013,8.5,17.2,2100.0
2026-02-08T12:10:25.846004,21.2,17.2,2100.0
2026-02-08T12:10:26.346606,11.5,17.2,2100.0
2026-02-08T12:10:26.847395,14.0,17.2,2100.0
2026-02-08T12:10:27.347966,12.0,17.2,2100.0
2026-02-08T12:10:27.848505,16.8,17.2,2100.0
2026-02-08T12:10:28.349318,10.8,17.3,2100.0
2026-02-08T12:10:28.849992,8.8,17.3,2100.0
2026-02-08T12:10:29.350785,9.7,17.2,2100.0
2026-02-08T12:10:29.851788,12.2,17.2,2100.0
2026-02-08T12:10:30.352213,7.0,17.2,2100.0
2026-02-08T12:10:30.853045,8.7,17.2,2100.0
2026-02-08T12:10:31.353660,3.4,17.2,2100.0
2026-02-08T12:10:31.854665,5.8,17.2,2100.0
2026-02-08T12:10:32.355083,8.1,17.2,2100.0
2026-02-08T12:10:32.855583,8.9,17.2,2100.0
2026-02-08T12:10:33.356368,3.6,17.2,2100.0
2026-02-08T12:10:33.857956,7.4,17.2,2100.0
2026-02-08T12:10:34.358473,4.0,17.2,2100.0
2026-02-08T12:10:34.859027,5.5,17.2,2100.0
2026-02-08T12:10:35.360103,4.1,17.2,2100.0
2026-02-08T12:10:35.860881,7.6,17.2,2100.0
2026-02-08T12:10:36.361805,3.6,17.2,2100.0
2026-02-08T12:10:36.862382,8.6,17.2,2100.0
2026-02-08T12:10:37.362921,4.1,17.2,2100.0
2026-02-08T12:10:37.863795,13.7,17.2,2100.0
2026-02-08T12:10:38.364226,4.0,17.2,2100.0
2026-02-08T12:10:38.887351,4.5,17.2,2100.0
2026-02-08T12:10:39.388791,5.9,17.2,2100.0
2026-02-08T12:10:39.896260,8.2,17.2,2100.0
2026-02-08T12:10:40.397003,5.0,17.2,2100.0
2026-02-08T12:10:40.897648,10.4,17.2,2100.0
2026-02-08T12:10:41.398421,2.8,17.2,2100.0
2026-02-08T12:10:41.899008,6.8,17.2,2100.0
2026-02-08T12:10:42.399568,5.7,17.2,2100.0
2026-02-08T12:10:42.900225,10.0,17.2,2100.0
2026-02-08T12:10:43.401088,10.8,17.2,2100.0
2026-02-08T12:10:43.901660,8.3,17.2,2100.0
2026-02-08T12:10:44.402517,4.7,17.2,2100.0
2026-02-08T12:10:44.905295,8.7,17.2,2100.0
2026-02-08T12:10:45.405900,3.9,17.2,2100.0
2026-02-08T12:10:45.906414,7.8,17.2,2100.0
2026-02-08T12:10:46.407567,4.5,17.2,2100.0
2026-02-08T12:10:46.908394,7.9,17.2,2100.0
2026-02-08T12:10:47.409255,4.0,17.2,2100.0
2026-02-08T12:10:47.910322,6.8,17.2,2100.0
2026-02-08T12:10:48.411191,5.8,17.2,2100.0
2026-02-08T12:10:48.911870,5.3,17.2,2100.0
2026-02-08T12:10:49.413046,10.6,17.2,2100.0
2026-02-08T12:10:49.913996,6.7,17.2,2100.0
2026-02-08T12:10:50.414729,4.8,17.2,2100.0
2026-02-08T12:10:50.915770,8.2,17.2,2100.0
2026-02-08T12:10:51.416658,5.1,17.2,2100.0
2026-02-08T12:10:51.917684,7.8,17.2,2100.0
2026-02-08T12:10:52.418587,5.5,17.2,2100.0
2026-02-08T12:10:52.919871,5.2,17.2,2100.0
2026-02-08T12:10:53.420448,6.4,17.2,2100.0
2026-02-08T12:10:53.921268,5.2,17.2,2100.0
2026-02-08T12:10:54.422485,4.2,17.2,2100.0
2026-02-08T12:10:54.923322,6.0,17.2,2100.0
2026-02-08T12:10:55.424006,4.9,17.2,2100.0
2026-02-08T12:10:55.924963,5.5,17.2,2100.0
2026-02-08T12:10:56.425549,3.9,17.2,2100.0
2026-02-08T12:10:56.926598,6.7,17.2,2100.0
2026-02-08T12:10:57.427323,7.0,17.2,2100.0
2026-02-08T12:10:57.928351,7.1,17.2,2100.0
2026-02-08T12:10:58.431149,3.3,17.2,2100.0
2026-02-08T12:10:58.938080,4.4,17.2,2100.0
2026-02-08T12:10:59.438989,6.5,17.2,2100.0
2026-02-08T12:10:59.940790,4.8,17.2,2100.0
2026-02-08T12:11:00.441854,9.7,17.2,2100.0
2026-02-08T12:11:00.942438,4.6,17.2,2100.0
2026-02-08T12:11:01.443073,5.9,17.2,2100.0
2026-02-08T12:11:01.943497,7.0,17.2,2100.0
2026-02-08T12:11:02.459680,6.8,17.2,2100.0
2026-02-08T12:11:02.978288,6.4,17.2,2100.0
2026-02-08T12:11:03.479026,9.0,17.2,2100.0
2026-02-08T12:11:03.979653,4.3,17.2,2100.0
2026-02-08T12:11:04.480232,6.9,17.2,2100.0
2026-02-08T12:11:04.980993,8.0,17.2,2100.0
2026-02-08T12:11:05.481589,10.4,17.2,2100.0
2026-02-08T12:11:05.982758,7.1,17.2,2100.0
2026-02-08T12:11:06.483552,8.9,17.2,2100.0
2026-02-08T12:11:06.984104,5.2,17.2,2100.0
2026-02-08T12:11:07.484875,11.2,17.2,2100.0
2026-02-08T12:11:07.985503,5.0,17.2,2100.0
2026-02-08T12:11:08.486286,6.1,17.2,2100.0
2026-02-08T12:11:08.987297,7.4,17.2,2100.0
2026-02-08T12:11:09.489086,7.5,17.2,2100.0
2026-02-08T12:11:09.989900,4.6,17.2,2100.0
2026-02-08T12:11:10.491501,6.8,17.2,2100.0
2026-02-08T12:11:10.992348,5.3,17.2,2100.0
2026-02-08T12:11:11.492954,5.1,17.2,2100.0
2026-02-08T12:11:11.993588,4.6,17.2,2100.0
2026-02-08T12:11:12.494356,7.2,17.2,2100.0
2026-02-08T12:11:12.995093,5.1,17.2,2100.0
2026-02-08T12:11:13.495528,9.1,17.2,2100.0
2026-02-08T12:11:13.996461,4.9,17.2,2100.0
2026-02-08T12:11:14.497343,6.4,17.2,2100.0
2026-02-08T12:11:14.997907,5.1,17.2,2100.0
2026-02-08T12:11:15.498377,7.6,17.2,2100.0
2026-02-08T12:11:15.998964,3.7,17.2,2100.0
2026-02-08T12:11:16.500697,4.8,17.2,2100.0
2026-02-08T12:11:17.012986,4.7,17.2,2100.0
2026-02-08T12:11:17.513543,11.2,17.2,2100.0
2026-02-08T12:11:18.015218,4.3,17.2,2100.0
2026-02-08T12:11:18.517258,6.7,17.2,2100.0
2026-02-08T12:11:19.028658,2.9,17.2,2100.0
2026-02-08T12:11:19.529481,5.3,17.2,2100.0
2026-02-08T12:11:20.029967,5.4,17.2,2100.0
2026-02-08T12:11:20.530755,6.9,17.2,2100.0
2026-02-08T12:11:21.031566,3.5,17.2,2100.0
2026-02-08T12:11:21.532167,6.8,17.2,2100.0
2026-02-08T12:11:22.033042,5.3,17.2,2100.0
2026-02-08T12:11:22.533568,6.9,17.2,2100.0
2026-02-08T12:11:23.034479,4.5,17.2,2100.0
2026-02-08T12:11:23.534964,12.1,17.2,2100.0
2026-02-08T12:11:24.036260,6.8,17.2,2100.0
2026-02-08T12:11:24.537729,6.9,17.2,2100.0
2026-02-08T12:11:25.041899,5.2,17.2,2100.0
2026-02-08T12:11:25.543624,6.7,17.2,2100.0
2026-02-08T12:11:26.047922,9.5,17.2,2100.0
2026-02-08T12:11:26.548776,8.2,17.2,2100.0
2026-02-08T12:11:27.049872,8.5,17.2,2100.0
2026-02-08T12:11:27.551184,7.3,17.2,2100.0
2026-02-08T12:11:28.051655,5.3,17.2,2100.0
2026-02-08T12:11:28.552264,6.7,17.2,2100.0
2026-02-08T12:11:29.052909,4.6,17.2,2100.0
2026-02-08T12:11:29.554709,8.8,17.2,2100.0
2026-02-08T12:11:30.055394,4.8,17.2,2100.0
2026-02-08T12:11:30.556813,5.5,17.2,2100.0
2026-02-08T12:11:31.058190,4.7,17.2,2100.0
2026-02-08T12:11:31.558943,7.2,17.2,2100.0
2026-02-08T12:11:32.059749,4.2,17.2,2100.0
2026-02-08T12:11:32.560210,6.8,17.2,2100.0
2026-02-08T12:11:33.061115,4.8,17.2,2100.0
2026-02-08T12:11:33.561879,4.4,17.2,2100.0
2026-02-08T12:11:34.062365,7.9,17.2,2100.0
2026-02-08T12:11:34.562818,5.2,17.2,2100.0
2026-02-08T12:11:35.063568,7.6,17.2,2100.0
2026-02-08T12:11:35.564034,3.9,17.2,2100.0
2026-02-08T12:11:36.064936,4.7,17.2,2100.0
2026-02-08T12:11:36.565659,4.3,17.2,2100.0
2026-02-08T12:11:37.066461,5.2,17.2,2100.0
2026-02-08T12:11:37.567685,5.2,17.2,2100.0
2026-02-08T12:11:38.070396,6.4,17.2,2100.0
2026-02-08T12:11:38.572198,13.1,17.2,2100.0
2026-02-08T12:11:39.072991,4.8,17.2,2100.0
2026-02-08T12:11:39.574788,5.8,17.2,2100.0
2026-02-08T12:11:40.077994,4.0,17.2,2100.0
2026-02-08T12:11:40.578633,4.9,17.2,2100.0
2026-02-08T12:11:41.079412,4.6,17.2,2100.0
2026-02-08T12:11:41.580043,4.2,17.2,2100.0
2026-02-08T12:11:42.080958,2.9,17.2,2100.0
2026-02-08T12:11:42.581702,5.8,17.2,2100.0
2026-02-08T12:11:43.083098,6.0,17.2,2100.0
2026-02-08T12:11:43.584078,9.1,17.2,2100.0
2026-02-08T12:11:44.084941,3.6,17.2,2100.0
2026-02-08T12:11:44.585533,9.0,17.2,2100.0
2026-02-08T12:11:45.087073,3.8,17.2,2100.0
2026-02-08T12:11:45.589550,7.0,17.2,2100.0
2026-02-08T12:11:46.093306,4.7,17.2,2100.0
2026-02-08T12:11:46.594379,8.8,17.2,2100.0
2026-02-08T12:11:47.095335,7.8,17.2,2100.0
2026-02-08T12:11:47.595887,9.9,17.2,2100.0
2026-02-08T12:11:48.096482,4.5,17.2,2100.0
2026-02-08T12:11:48.597177,10.5,17.2,2100.0
2026-02-08T12:11:49.098177,5.2,17.2,2100.0
2026-02-08T12:11:49.599414,6.9,17.2,2100.0
2026-02-08T12:11:50.100047,8.6,17.2,2100.0
2026-02-08T12:11:50.600702,5.2,17.2,2100.0
2026-02-08T12:11:51.101071,7.1,17.2,2100.0
2026-02-08T12:11:51.602022,6.4,17.2,2100.0
2026-02-08T12:11:52.102668,4.5,17.2,2100.0
2026-02-08T12:11:52.603413,8.0,17.2,2100.0
2026-02-08T12:11:53.105313,5.3,17.2,2100.0
2026-02-08T12:11:53.606161,9.2,17.2,2100.0
2026-02-08T12:11:54.106895,4.2,17.2,2100.0
2026-02-08T12:11:54.616187,10.4,17.2,2100.0
2026-02-08T12:11:55.118643,45.6,17.2,2100.0
2026-02-08T12:11:55.621160,38.2,17.2,2100.0
2026-02-08T12:11:56.122901,33.9,17.2,2100.0
2026-02-08T12:11:56.623659,32.7,17.2,2100.0
2026-02-08T12:11:57.124484,33.3,17.2,2100.0
2026-02-08T12:11:57.625977,30.2,17.2,2100.0
2026-02-08T12:11:58.126989,29.7,17.2,2100.0
2026-02-08T12:11:58.627714,30.0,17.2,2100.0
2026-02-08T12:11:59.129814,32.0,17.2,2100.0
2026-02-08T12:11:59.631214,39.4,17.2,2100.0
2026-02-08T12:12:00.131909,28.7,17.2,2100.0
2026-02-08T12:12:00.634820,32.6,17.2,2100.0
2026-02-08T12:12:01.138345,30.3,17.2,2100.0
2026-02-08T12:12:01.641288,38.9,17.2,2100.0
2026-02-08T12:12:02.142096,25.2,17.2,2100.0
2026-02-08T12:12:02.643043,24.3,17.2,2100.0
2026-02-08T12:12:03.143660,4.6,17.2,2100.0
2026-02-08T12:12:03.644393,7.0,17.2,2100.0
2026-02-08T12:12:04.145295,4.3,17.2,2100.0
2026-02-08T12:12:04.646130,6.7,17.2,2100.0
2026-02-08T12:12:05.146963,5.3,17.2,2100.0
2026-02-08T12:12:05.647729,8.0,17.2,2100.0
2026-02-08T12:12:06.148666,3.1,17.2,2100.0
2026-02-08T12:12:06.649470,6.7,17.2,2100.0
2026-02-08T12:12:07.150206,5.4,17.2,2100.0
2026-02-08T12:12:07.652067,6.3,17.2,2100.0
2026-02-08T12:12:08.153082,3.6,17.2,2100.0
2026-02-08T12:12:08.653707,11.9,17.2,2100.0
2026-02-08T12:12:09.154562,8.2,17.2,2100.0
2026-02-08T12:12:09.655415,9.6,17.2,2100.0
2026-02-08T12:12:10.156049,13.2,17.2,2100.0
2026-02-08T12:12:10.657334,18.6,17.2,2100.0
2026-02-08T12:12:11.158365,6.4,17.2,2100.0
2026-02-08T12:12:11.658938,7.0,17.2,2100.0
2026-02-08T12:12:12.159753,6.5,17.2,2100.0
2026-02-08T12:12:12.660358,9.7,17.2,2100.0
2026-02-08T12:12:13.160911,5.8,17.2,2100.0
2026-02-08T12:12:13.661627,7.1,17.2,2100.0
2026-02-08T12:12:14.162293,6.5,17.2,2100.0
2026-02-08T12:12:14.663050,5.1,17.2,2100.0
2026-02-08T12:12:15.163798,8.3,17.2,2100.0
2026-02-08T12:12:15.664790,10.1,17.2,2100.0
